ID_Pas,Codi_Pas,M2_Pas,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Longitud,Latitud,X_ETRS89,Y_ETRS89,Data_Alta,Data_Baixa
7742232,255000000_Pastilla,12.03,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1312637,41.3955794,427376.157,4583035.753,2000/01/01,
7742212,255000000_Pastilla,28.22,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1315026,41.3951021,427395.593,4582982.548,2000/01/01,2018/05/22
7742206,255000000_Pastilla,11.89,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1312459,41.3954254,427374.492,4583018.660,2000/01/01,
7742200,255000000_Pastilla,12.04,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1310568,41.3954426,427358.710,4583020.747,2000/01/01,
7742194,255000000_Pastilla,11.90,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1310789,41.3956014,427360.732,4583038.355,2000/01/01,
9309477,255128000_Taco,8.75,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1244077,41.3996728,426807.605,4583495.969,2018/12/14,
9309444,255128000_Taco,3.25,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1242208,41.3997296,426792.044,4583502.400,2018/12/14,
7742184,255000000_Pastilla,20.74,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1307445,41.3947527,427331.828,4582944.415,2000/01/01,2018/05/22
7742175,255000000_Pastilla,15.63,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1304687,41.3949585,427309.001,4582967.404,2000/01/01,
7742166,255000000_Pastilla,13.84,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1304716,41.3950519,427309.354,4582977.840,2000/01/01,
7742158,255000000_Pastilla,10.72,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1303280,41.3949617,427297.245,4582967.945,2000/01/01,
7742152,255000000_Pastilla,11.96,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1303163,41.3950907,427296.410,4582982.255,2000/01/01,
7742146,255000000_Pastilla,12.06,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1297991,41.3955348,427253.673,4583031.993,2000/01/01,
8446509,255000000_Pastilla,1.85,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1307369,41.4006394,427337.750,4583597.935,2008/08/25,2018/05/31
9299550,255128000_Taco,3.00,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1272816,41.3987596,427046.822,4583392.144,2018/09/09,
9299540,255128000_Taco,2.38,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1271591,41.3987869,427036.612,4583395.210,2018/09/09,
9299524,255128000_Taco,3.50,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1271697,41.3988801,427037.595,4583405.586,2018/09/09,
9299478,255128000_Taco,3.50,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1267887,41.3992668,427006.182,4583448.820,2018/09/09,
7742138,255000000_Pastilla,10.86,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1296126,41.3955691,427238.119,4583035.979,2000/01/01,
9290683,000000255_Ciclista,9.23,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1357772,41.3922985,427749.838,4582667.707,2018/10/22,
9290491,000000255_Ciclista,7.07,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1362433,41.3916577,427788.098,4582596.178,2018/10/22,
9299456,255128000_Taco,3.50,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1266383,41.3994207,426993.774,4583466.026,2018/09/09,
7742116,255000000_Pastilla,25.03,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1343590,41.3936357,427632.768,4582817.365,2000/01/01,
7638395,255128000_Taco,5.00,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1319653,41.3940019,427433.062,4582860.006,2000/01/01,2018/04/10
7638405,255128000_Taco,6.25,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1328664,41.3926665,427506.907,4582711.014,2000/01/01,2018/04/10
7638415,255128000_Taco,6.80,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1318109,41.3930699,427419.106,4582756.611,2000/01/01,2018/03/13
9034976,000000255_Ciclista,0.38,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1324634,41.3964338,427477.400,4583129.557,2016/11/29,2016/12/31
7638480,255128000_Taco,5.22,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1267851,41.4029144,427009.963,4583853.791,2000/01/01,2018/04/10
7638506,255128000_Taco,2.17,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1290901,41.3948956,427193.683,4582961.648,2000/01/01,2015/11/05
7638513,255128000_Taco,1.98,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1281553,41.3983850,427119.440,4583349.821,2000/01/01,2015/11/05
7638560,255128000_Taco,5.23,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1613144,41.4051170,429898.584,4584069.791,2000/01/01,
7638570,255128000_Taco,2.50,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1278821,41.4035228,427102.337,4583920.470,2000/01/01,
7638580,255128000_Taco,3.01,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1279927,41.4034964,427111.550,4583917.400,2000/01/01,
7742106,255000000_Pastilla,24.92,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1348988,41.3937649,427678.031,4582831.266,2000/01/01,
7741958,255000000_Pastilla,15.03,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1355364,41.3922535,427729.662,4582662.915,2000/01/01,2009/11/11
7741934,255000000_Pastilla,15.02,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1350017,41.3921182,427684.803,4582648.323,2000/01/01,
7638609,255128000_Taco,1.42,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1285995,41.4028151,427161.517,4583841.258,2000/01/01,
7644171,255000000_Pastilla,11.35,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1277039,41.3964718,427079.563,4583137.810,2000/01/01,
7644163,255000000_Pastilla,16.03,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1273021,41.3959849,427045.433,4583084.089,2000/01/01,
7644157,255000000_Pastilla,12.04,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1273422,41.3962292,427049.065,4583111.193,2000/01/01,
7644149,255000000_Pastilla,15.99,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1270233,41.3962304,427022.398,4583111.594,2000/01/01,
9290831,255128000_Taco,7.25,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1356854,41.3924931,427742.386,4582689.355,2000/01/01,2018/10/21
7734529,255000000_Pastilla,11.55,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1313408,41.3974685,427384.703,4583245.335,2008/11/17,2015/12/27
7742638,255128000_Taco,3.00,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1305606,41.3927631,427314.241,4582723.645,2000/01/01,
9103614,000000255_Ciclista,0.81,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1337209,41.3998286,427586.292,4583505.358,2017/11/26,
9183054,255128000_Taco,6.00,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1344806,41.3919869,427641.098,4582634.197,2018/03/13,
7742626,255128000_Taco,2.99,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1305060,41.3928225,427309.743,4582730.270,2000/01/01,
9103989,000000255_Ciclista,1.75,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1328907,41.4008901,427518.070,4583623.902,2017/11/26,
7638783,255128000_Taco,3.25,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1231967,41.4007022,426707.529,4583611.247,2000/01/01,2018/05/31
7649220,255000000_Pastilla,9.01,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1287404,41.3946284,427164.152,4582932.250,2000/01/01,2018/05/22
9104210,000000255_Ciclista,2.38,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1319307,41.4021281,427439.208,4583762.210,2017/11/26,
7741796,255000000_Pastilla,9.93,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1302094,41.3932123,427285.380,4582773.843,2000/01/01,
7638626,255128000_Taco,4.75,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1333849,41.3883931,427545.508,4582236.069,2000/01/01,
7741928,255000000_Pastilla,16.40,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1349508,41.3919308,427680.350,4582627.585,2000/01/01,2018/03/12
8634538,255000000_Pastilla,9.00,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1344510,41.3931184,427639.880,4582759.845,2010/12/02,
7718643,255000000_Pastilla,13.95,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1300704,41.4037039,427285.460,4583938.651,2000/01/01,2018/03/13
8634532,255000000_Pastilla,9.00,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1343935,41.3932532,427635.222,4582774.807,2010/12/02,
7638802,255128000_Taco,3.50,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1256268,41.4004532,426910.382,4583581.499,2000/01/01,
9122915,255128000_Taco,1.50,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1256376,41.3987271,426909.353,4583389.880,2018/03/14,
7742352,255128000_Taco,1.50,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1334063,41.3944058,427553.972,4582903.585,2000/01/01,
7742309,255128000_Taco,3.16,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1331852,41.3946172,427535.723,4582927.267,2000/01/01,
7742126,255128000_Taco,3.00,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1334800,41.3943056,427560.015,4582892.385,2000/01/01,
7742090,255128000_Taco,7.25,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1357001,41.3924571,427743.579,4582685.351,2000/01/01,2018/10/21
7742059,255128000_Taco,7.50,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1351829,41.3936858,427701.700,4582822.208,2000/01/01,2018/10/21
7742044,255128000_Taco,7.50,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1351978,41.3936506,427702.907,4582818.241,2000/01/01,2018/10/21
7649657,255128000_Taco,2.50,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1281775,41.3939273,427116.307,4582854.903,2000/01/01,
7741948,255128000_Taco,3.84,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1342919,41.3934707,427626.973,4582799.034,2000/01/01,2010/12/01
7741804,255128000_Taco,6.88,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1321381,41.3922621,427445.570,4582666.709,2000/01/01,2018/03/12
7741720,255128000_Taco,7.95,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1362261,41.3917790,427786.799,4582609.622,2000/01/01,2018/10/21
7649645,255128000_Taco,4.75,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1667405,41.4053876,430352.413,4584095.435,2000/01/01,
7638823,255128000_Taco,3.50,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1258448,41.4002301,426928.360,4583556.617,2000/01/01,
7741800,255000000_Pastilla,8.93,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1313915,41.3938686,427384.930,4582845.695,2000/01/01,
9122776,255128000_Taco,3.00,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1301106,41.4036709,427288.776,4583935.001,2018/03/14,
9104389,000000255_Ciclista,3.12,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1313974,41.4028212,427395.397,4583839.572,2017/11/26,
7644463,255128000_Taco,4.50,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1587946,41.4180268,429701.879,4585505.117,2000/01/01,
7644454,255128000_Taco,4.25,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1607059,41.4192608,429862.931,4585640.575,2000/01/01,
7644437,255128000_Taco,3.43,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1587487,41.4182310,429698.260,4585527.779,2000/01/01,2018/05/27
7644429,255128000_Taco,3.00,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1638265,41.4216061,430126.230,4585898.408,2000/01/01,2018/05/27
7719412,255128000_Taco,1.50,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1328802,41.4008721,427517.175,4583621.960,2000/01/01,2016/01/29
8851998,255000000_Pastilla,12.05,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1309005,41.3971799,427347.583,4583213.745,2015/12/28,
7741876,255000000_Pastilla,14.74,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1298549,41.3938351,427256.438,4582843.226,2000/01/01,
7730518,255000000_Pastilla,14.01,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1336292,41.3959975,427574.370,4583080.188,2000/01/01,
7638615,255128000_Taco,4.44,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1331491,41.3888307,427526.273,4582284.924,2000/01/01,
7644115,255000000_Pastilla,9.08,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1266329,41.3994247,426993.333,4583466.555,2000/01/01,2018/09/08
9153710,255128000_Taco,5.25,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1267512,41.4028959,427007.102,4583851.782,2000/01/01,2018/04/10
9153690,255128000_Taco,5.51,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1256379,41.4022738,426913.353,4583783.649,2018/04/11,
7644372,255128000_Taco,6.25,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1927877,41.4406142,432566.030,4587985.687,2000/01/01,2018/09/08
7644363,255128000_Taco,6.34,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1822378,41.4335265,431677.256,4587207.066,2000/01/01,
7644357,255128000_Taco,1.59,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1280442,41.3979801,427109.692,4583304.935,2000/01/01,2018/09/08
7644343,255128000_Taco,12.39,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1531812,41.3971162,429210.077,4583188.232,2000/01/01,2018/05/27
7644295,255128000_Taco,7.00,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1192052,41.3907346,426362.619,4582507.988,2000/01/01,2019/01/21
7644279,255128000_Taco,4.00,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1278419,41.3977803,427092.560,4583282.973,2000/01/01,
7644273,255128000_Taco,2.80,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1279357,41.3976126,427100.213,4583264.269,2000/01/01,
7644133,255128000_Taco,10.00,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1328764,41.3729706,427485.859,4580524.392,2000/01/01,
7741881,255000000_Pastilla,8.00,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1293889,41.3942361,427217.928,4582888.143,2000/01/01,
7644041,255128000_Taco,11.50,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1317563,41.3770080,427396.680,4580973.531,2000/01/01,
7644032,255128000_Taco,6.50,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1708134,41.4483316,430738.503,4588859.808,2000/01/01,2018/04/17
7644024,255128000_Taco,5.45,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1557906,41.3949621,429425.883,4582946.885,2000/01/01,2018/12/13
7730469,255000000_Pastilla,27.84,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1295077,41.3976702,427231.698,4583269.252,2000/01/01,
7730441,255000000_Pastilla,12.82,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1301411,41.3965728,427283.410,4583146.949,2000/01/01,
7730434,255000000_Pastilla,12.03,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1299995,41.3965843,427271.590,4583148.340,2000/01/01,
7644020,255128000_Taco,4.95,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1589706,41.3944445,429691.172,4582886.895,2000/01/01,2018/12/13
7644016,255128000_Taco,4.95,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1587730,41.3946050,429674.827,4582904.838,2000/01/01,2018/12/13
7644011,255128000_Taco,5.66,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1542758,41.3952525,429299.567,4582980.378,2000/01/01,2018/12/13
7644005,255128000_Taco,5.91,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1523094,41.3960145,429136.003,4583066.552,2000/01/01,2018/12/13
7643991,255128000_Taco,8.11,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1452321,41.3968966,428545.327,4583170.291,2000/01/01,
7643977,255128000_Taco,8.12,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1451246,41.3969811,428536.443,4583179.833,2000/01/01,
7644108,255000000_Pastilla,13.81,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1268261,41.3994190,427009.474,4583465.704,2000/01/01,
8506031,255128000_Taco,6.50,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1341488,41.3919482,427613.315,4582630.138,2009/10/07,2018/03/12
9121895,255128000_Taco,3.00,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1257841,41.4022583,426925.556,4583781.825,2018/03/14,
7644102,255000000_Pastilla,9.03,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1267863,41.3992673,427005.980,4583448.900,2000/01/01,2018/09/08
7644094,255000000_Pastilla,9.03,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1271654,41.3988823,427037.245,4583405.807,2000/01/01,2018/09/08
7644089,255000000_Pastilla,10.03,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1271619,41.3987838,427036.838,4583394.892,2000/01/01,2018/09/08
9250050,255128000_Taco,8.55,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1340830,41.3994434,427616.128,4583462.362,2015/08/18,2018/06/03
9250039,255128000_Taco,5.63,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1340436,41.3994788,427612.879,4583466.243,2000/01/01,2015/08/17
9220434,255128000_Taco,3.25,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1231668,41.4007319,426705.058,4583614.565,2000/01/01,2018/05/31
7730427,255000000_Pastilla,12.25,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1300037,41.3967183,427272.093,4583163.235,2000/01/01,
7730421,255000000_Pastilla,12.03,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1301758,41.3967007,427286.460,4583161.132,2000/01/01,
7730414,255000000_Pastilla,15.13,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1306885,41.3970411,427329.698,4583198.425,2000/01/01,
7644081,255000000_Pastilla,13.03,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1262050,41.3982705,426956.278,4583338.736,2000/01/01,2012/08/09
7730408,255000000_Pastilla,12.05,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1308909,41.3971738,427346.767,4583213.055,2000/01/01,2015/12/27
9121735,255128000_Taco,1.52,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1245220,41.4015758,426819.290,4583707.060,2018/03/14,
7730402,255000000_Pastilla,11.73,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1308445,41.3970409,427342.740,4583198.342,2000/01/01,
7730396,255000000_Pastilla,11.98,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1317898,41.3960600,427420.680,4583088.623,2000/01/01,2017/07/31
7730390,255000000_Pastilla,11.96,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1317590,41.3959030,427417.927,4583071.270,2000/01/01,
7730384,255000000_Pastilla,14.80,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1319489,41.3958928,427433.795,4583069.975,2000/01/01,
7730380,255000000_Pastilla,8.87,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1319676,41.3960263,427435.500,4583084.783,2000/01/01,
7644038,255000000_Pastilla,7.44,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1256431,41.3987260,426909.817,4583389.763,2000/01/01,2018/03/13
8852008,255000000_Pastilla,11.55,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1313436,41.3974694,427384.933,4583245.483,2015/12/28,
9183036,255128000_Taco,6.00,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1330441,41.3922238,427521.271,4582661.654,2018/03/13,
7730376,255000000_Pastilla,8.81,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1319465,41.3960486,427433.760,4583087.230,2000/01/01,
9182617,255128000_Taco,9.03,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1320694,41.3922679,427439.838,4582667.361,2000/01/01,2018/03/12
9104076,000000255_Ciclista,2.62,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1323865,41.4015465,427476.647,4583697.218,2017/11/26,
9084403,255000000_Pastilla,17.53,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1294576,41.3986299,427228.577,4583375.927,2018/01/31,
8693080,255128000_Taco,1.50,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1262234,41.3982847,426957.827,4583340.312,2012/08/10,
9071598,255000000_Pastilla,25.48,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1333633,41.4003522,427556.974,4583563.785,2016/02/03,2017/11/25
9071572,255000000_Pastilla,9.97,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1332435,41.4003788,427547.000,4583566.914,2016/02/03,
7742740,255128000_Taco,2.94,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1326291,41.3939817,427488.525,4582857.160,2000/01/01,
9071554,255000000_Pastilla,15.50,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1316578,41.3997596,427413.754,4583499.490,2016/02/03,
9070855,255000000_Pastilla,12.70,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1305183,41.4038956,427323.107,4583959.615,2016/02/03,
9070844,255000000_Pastilla,20.96,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1306239,41.4039011,427331.938,4583960.123,2016/02/03,2017/11/25
9069696,255000000_Pastilla,13.53,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1323546,41.4015302,427473.966,4583695.479,2016/01/30,
9069673,255000000_Pastilla,20.00,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1320717,41.4020268,427450.875,4583750.827,2016/01/30,2017/11/25
9069151,255000000_Pastilla,11.26,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1319030,41.4021112,427436.870,4583760.333,2016/01/30,2017/11/25
7730370,255000000_Pastilla,12.01,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1324356,41.3963465,427474.980,4583119.918,2000/01/01,
7730362,255000000_Pastilla,12.25,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1324646,41.3964697,427477.542,4583133.598,2000/01/01,2013/06/06
7730353,255000000_Pastilla,14.41,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1314769,41.3974760,427396.094,4583246.046,2000/01/01,
7730346,255000000_Pastilla,17.90,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1316279,41.3976572,427408.915,4583266.095,2000/01/01,
7730340,255000000_Pastilla,11.71,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1306945,41.3971937,427330.370,4583215.397,2000/01/01,
7730328,255000000_Pastilla,44.94,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1302805,41.3976637,427296.285,4583267.920,2000/01/01,
7730322,255000000_Pastilla,11.91,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1293547,41.3973923,427218.590,4583238.537,2000/01/01,
7730184,255000000_Pastilla,11.80,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1325817,41.3963369,427487.183,4583118.722,2000/01/01,
7730178,255000000_Pastilla,12.15,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1330573,41.3958460,427526.395,4583063.812,2000/01/01,
7730172,255000000_Pastilla,12.11,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1326147,41.3964652,427490.080,4583132.930,2000/01/01,
7730164,255000000_Pastilla,15.71,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1329569,41.3966848,427518.940,4583156.986,2000/01/01,
9050587,255000000_Pastilla,12.37,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1253129,41.4009640,426884.715,4583638.497,2016/11/02,
9050595,255000000_Pastilla,14.96,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1251582,41.4009401,426871.763,4583635.985,2016/11/02,
9050603,255000000_Pastilla,12.86,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1252746,41.4008120,426881.347,4583621.617,2016/11/02,
9050610,255000000_Pastilla,12.22,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1263200,41.4015320,426969.535,4583700.763,2016/11/02,
9041553,255000000_Pastilla,10.50,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1317879,41.3960606,427420.515,4583088.708,2017/08/01,
8728749,255000000_Pastilla,15.00,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1295589,41.3957470,427233.825,4583055.730,2013/08/09,
9070871,255128000_Taco,5.00,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1311063,41.4032755,427371.567,4583890.278,2016/02/03,
9069889,255128000_Taco,6.19,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1329577,41.4008614,427523.637,4583620.729,2000/01/01,2017/11/25
9069722,255128000_Taco,2.50,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1328438,41.4008572,427514.115,4583620.298,2000/01/01,2016/01/29
7718467,255000000_Pastilla,9.05,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1295728,41.4002166,427239.972,4583551.995,2000/01/01,
7718473,255000000_Pastilla,10.44,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1297934,41.4001803,427258.370,4583547.740,2000/01/01,
7718480,255000000_Pastilla,10.56,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1300845,41.4011492,427283.780,4583655.020,2000/01/01,
7718487,255000000_Pastilla,9.02,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1303054,41.4011292,427302.230,4583652.670,2000/01/01,
7718493,255000000_Pastilla,14.42,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1306676,41.4007652,427332.099,4583611.899,2000/01/01,2009/02/01
7718503,255000000_Pastilla,11.62,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1306360,41.4006283,427329.305,4583596.715,2000/01/01,2018/05/31
7718512,255000000_Pastilla,17.60,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1308295,41.4006020,427345.455,4583593.670,2000/01/01,2008/08/13
7718521,255000000_Pastilla,7.42,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1312216,41.4002012,427377.787,4583548.898,2000/01/01,
7644421,255000000_Pastilla,18.20,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1277676,41.3999208,427088.743,4583520.576,2000/01/01,
7644413,255000000_Pastilla,14.90,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1280967,41.3998866,427116.210,4583516.540,2000/01/01,
7644407,255000000_Pastilla,10.26,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1283257,41.3996484,427135.090,4583489.858,2000/01/01,
8898423,255000000_Pastilla,11.05,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1335102,41.3952706,427563.613,4582999.518,2016/05/17,
7649632,255128000_Taco,5.41,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1629783,41.4044370,430036.930,4583993.015,2000/01/01,2018/05/22
9182948,255128000_Taco,6.50,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1341961,41.3919404,427617.265,4582629.288,2009/10/07,2018/03/12
9103664,000000255_Ciclista,2.38,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1332797,41.4003911,427550.036,4583568.185,2017/11/26,
9290476,255128000_Taco,7.50,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1358844,41.3921531,427758.637,4582651.491,2000/01/01,2018/10/21
